Gene	cluster
ENSG00000259753	NA
EFCAB13-DT	NA
EFCAB13	NA
ENSG00000253347	NA
NPEPPS	NA
KPNB1-DT	NA
KPNB1	NA
ENSG00000264558	NA
TBKBP1	NA
OSBPL7	NA
MRPL10	NA
LRRC46	NA
SCRN2	NA
SP6	NA
SP2-AS1	NA
ENSG00000266821	NA
SP2	NA
ENSG00000306752	NA
PNPO	NA
ENSG00000263798	NA
CDK5RAP3	NA
COPZ2	NA
NFE2L1-DT	NA
NFE2L1	NA
ENSG00000266341	NA
CBX1	NA
SNX11	NA
SKAP1	NA
HOXB1	cluster_11
HOXB2	NA
HOXB-AS1	NA
HOXB3	NA
HOXB-AS3	NA
HOXB-AS2	NA
HOXB4	NA
ENSG00000257178	NA
HOXB5	NA
HOXB6	NA
HOXB7	NA
HOXB8	cluster_4
HOXB9	NA
TTLL6	NA
ENSG00000293025	NA
CALCOCO2	NA
ATP5MC1	NA
UBE2Z	NA
SNF8	NA
ENSG00000230532	NA
ENSG00000289021	NA
GIP	NA
ENSG00000250838	NA
IGF2BP1	NA
B4GALNT2	cluster_8
GNGT2	NA
ABI3	NA
PHOSPHO1	NA
ZNF652	NA
ZNF652-AS1	NA
PHB1	NA
ENSG00000250186	NA
NGFR	cluster_4
NXPH3	cluster_13
SPOP	NA
SLC35B1	NA
FAM117A	NA
KAT7	NA
ENSG00000262837	NA
ENSG00000204584	cluster_8
DLX4	NA
DLX3	cluster_4
PICART1	NA
ITGA3	cluster_8
ENSG00000276851	cluster_4
PDK2	NA
SAMD14	NA
PPP1R9B	NA
ENSG00000297935	NA
ENSG00000253730	cluster_11
ENSG00000261959	cluster_13
SGCA	NA
COL1A1	cluster_13
TILAM	NA
TMEM92	cluster_13
TMEM92-AS1	cluster_8
XYLT2	NA
ENSG00000279792	NA
MRPL27	NA
EME1	NA
LRRC59	NA
ENSG00000253102	NA
ACSF2	NA
ENSG00000275897	NA
RSAD1	NA
MYCBPAP	NA
ENSG00000250286	NA
SPATA20	NA
CACNA1G	NA
ABCC3	NA
ANKRD40	NA
LUC7L3	NA
ENSG00000278963	NA
ENSG00000285829	NA
WFIKKN2	NA
TOB1	NA
TOB1-AS1	NA
SPAG9	NA
NME1	cluster_5
NME1-NME2	NA
NME2	NA
MBTD1	cluster_13
ENSG00000279089	NA
ENSG00000264895	NA
UTP18	NA
ENSG00000305841	NA
ENSG00000249982	NA
LINC02073	NA
TOM1L1	NA
COX11	NA
ENSG00000279059	NA
STXBP4	NA
HLF	NA
MMD	cluster_13
TMEM100	NA
PCTP	NA
ANKFN1	cluster_4
NOG	cluster_8
C17orf67	NA
ENSG00000283209	cluster_11
ENSG00000310129	NA
DGKE	NA
TRIM25	NA
ENSG00000274213	NA
COIL	NA
SCPEP1	NA
ENSG00000263120	NA
AKAP1-DT	NA
AKAP1	NA
MSI2	NA
ENSG00000279555	NA
ENSG00000279281	NA
ENSG00000294811	NA
ENSG00000265542	NA
MRPS23	NA
CUEDC1	NA
VEZF1	NA
ENSG00000302426	NA
ENSG00000264112	NA
ENSG00000266086	NA
SRSF1	NA
ENSG00000302377	NA
ENSG00000279069	NA
DYNLL2	NA
ENSG00000279207	NA
MKS1	NA
ENSG00000286788	NA
TSPOAP1	cluster_19
TSPOAP1-AS1	cluster_19
SUPT4H1	NA
ENSG00000285897	NA
RNF43	NA
MTMR4	NA
SEPTIN4-AS1	NA
SEPTIN4	cluster_13
TEX14	NA
RAD51C	NA
PPM1E	cluster_11
TRIM37	NA
ENSG00000224738	NA
SKA2	NA
PRR11	cluster_15
ENSG00000265303	NA
SMG8	NA
GDPD1	cluster_11
YPEL2	NA
LINC01476	NA
DHX40	NA
ENSG00000273702	NA
CLTC	NA
PTRH2	NA
VMP1	NA
ENSG00000307176	NA
TUBD1	NA
RPS6KB1	NA
ENSG00000267318	NA
RNFT1	NA
TBC1D3P1-DHX40P1	NA
RNFT1-DT	NA
ENSG00000294760	NA
HEATR6	NA
HEATR6-DT	NA
WFDC21P	NA
ENSG00000293358	NA
ENSG00000267248	NA
USP32	NA
CHCT1	NA
ENSG00000293252	NA
APPBP2	NA
APPBP2-DT	NA
LINC01999	NA
PPM1D	cluster_13
BCAS3	NA
BCAS3-AS1	NA
TBX2-AS1	NA
ENSG00000266934	NA
ENSG00000289926	NA
TBX2	NA
LINC02875	NA
TBX4	cluster_19
NACA2	NA
BRIP1	cluster_15
INTS2	NA
MED13	NA
ENSG00000279133	NA
ENSG00000289293	NA
METTL2A	NA
TLK2	NA
ENSG00000307433	NA
ENSG00000277463	NA
ENSG00000274565	cluster_13
MRC2	cluster_11
ENSG00000279713	NA
ENSG00000265702	NA
MARCHF10	cluster_4
ENSG00000283538	NA
TANC2	NA
CYB561	NA
ACE	cluster_4
ENSG00000264813	NA
KCNH6	cluster_4
DCAF7	NA
ENSG00000288894	NA
TACO1	NA
MAP3K3	NA
STRADA	NA
LIMD2	cluster_19
ENSG00000279369	NA
ENSG00000125695	NA
CCDC47	NA
DDX42	NA
FTSJ3	NA
PSMC5	NA
SMARCD2	NA
SCN4A	NA
PRR29-AS1	NA
PRR29	NA
ICAM2	NA
ERN1	NA
ENSG00000301127	NA
SNHG25	NA
TEX2	NA
PECAM1	cluster_4
MILR1	NA
POLG2	NA
DDX5	NA
CEP95	NA
SMURF2	cluster_8
ARHGAP27P1-BPTFP1-KPNA2P3	NA
ENSG00000291117	NA
ENSG00000293669	NA
ENSG00000265218	NA
LRRC37A3	NA
ENSG00000303765	NA
ENSG00000290457	NA
AMZ2P1	NA
GNA13	NA
RGS9	cluster_11
AXIN2	cluster_11
ENSG00000266076	cluster_11
CEP112	NA
APOH	NA
ENSG00000307784	NA
PRKCA	NA
ENSG00000289587	NA
CACNG5	NA
CACNG4	NA
HELZ	NA
HELZ-AS1	NA
PSMD12	NA
PITPNC1	NA
ENSG00000288109	NA
NOL11	NA
BPTF	NA
ENSG00000279880	NA
C17orf58	NA
KPNA2	NA
ENSG00000301409	NA
ENSG00000265055	NA
ENSG00000291214	NA
ENSG00000278730	NA
ENSG00000274561	NA
ENSG00000277476	NA
ENSG00000278740	NA
ENSG00000267731	cluster_11
AMZ2	NA
ENSG00000290793	NA
ENSG00000308230	NA
ENSG00000265100	NA
ARSG	NA
SLC16A6	cluster_8
ENSG00000267009	NA
WIPI1	NA
PRKAR1A	NA
ABCA8	cluster_11
ABCA9	cluster_11
ABCA6	cluster_11
ABCA10	NA
ABCA5	NA
MAP2K6	cluster_19
LINC01483	NA
LINC01497	cluster_13
KCNJ16	NA
KCNJ2-AS1	NA
KCNJ2	NA
ENSG00000289371	NA
LINC01152	NA
ENSG00000288605	NA
SOX9-AS1	NA
SOX9	NA
LINC00511	NA
SLC39A11	NA
ENSG00000264860	NA
SSTR2	cluster_4
COG1	NA
ENSG00000277728	NA
VCF1	NA
MTNAP1	NA
ENSG00000265010	NA
CPSF4L	NA
CDC42EP4	NA
SDK2	cluster_4
ENSG00000297572	NA
MGC16275	NA
RPL38	NA
TTYH2	NA
GPRC5C	cluster_4
RAB37	NA
NHERF1	NA
NAT9	NA
TMEM104	NA
GRIN2C	NA
FDXR	NA
HID1	NA
ENSG00000297995	NA
CDR2L	NA
MRPL58	NA
KCTD2	NA
ATP5PD	NA
SLC16A5	NA
ARMC7	NA
NT5C	NA
ENSG00000298000	NA
ENSG00000279035	NA
JPT1	NA
ENSG00000265800	NA
ENSG00000263786	NA
SUMO2	NA
ENSG00000298027	NA
NUP85	NA
GGA3	NA
MRPS7	NA
MIF4GD	NA
MIF4GD-DT	NA
SLC25A19	NA
GRB2	NA
TMEM94	NA
CASKIN2	NA
TSEN54	NA
LLGL2	cluster_8
MYO15B	cluster_13
RECQL5	NA
SMIM5	NA
SAP30BP	NA
ITGB4	NA
GALK1	NA
H3-3B	NA
ENSG00000299666	NA
UNK	NA
ENSG00000266980	NA
UNC13D	cluster_11
WBP2	NA
TRIM47	NA
ENSG00000267801	NA
TRIM65	NA
MRPL38	NA
ENSG00000267426	NA
FBF1	NA
ACOX1	NA
TEN1-CDK3	NA
TEN1	NA
CDK3	NA
EVPL	NA
SRP68	NA
ZACN	NA
GALR2	NA
EXOC7	NA
FOXJ1	cluster_11
RNF157	cluster_19
UBALD2	NA
QRICH2	NA
PRPSAP1	NA
SPHK1	cluster_8
UBE2O	NA
AANAT	NA
RHBDF2	NA
CYGB	NA
PRCD	cluster_13
ENSG00000267546	NA
ENSG00000267543	NA
ENSG00000272386	NA
SNHG16	NA
ENSG00000284526	NA
ST6GALNAC2	NA
ENSG00000261335	NA
MXRA7	NA
ENSG00000277382	cluster_8
JMJD6	NA
METTL23	NA
ENSG00000267168	NA
SRSF2	NA
MFSD11	NA
LINC00868	NA
MGAT5B	cluster_8
SNHG20	NA
SEC14L1	NA
SCARNA16	NA
ENSG00000308802	NA
SEPTIN9	NA
ENSG00000266998	NA
ENSG00000279801	cluster_5
ENSG00000267263	NA
ENSG00000267665	cluster_4
TNRC6C	NA
TMC6	NA
SYNGR2	NA
TK1	cluster_15
AFMID	NA
BIRC5	cluster_15
ENSG00000267737	NA
ENSG00000303469	NA
SOCS3	cluster_13
SOCS3-DT	NA
PGS1	NA
DNAH17	cluster_4
SCAT1	NA
CYTH1	NA
USP36	NA
ENSG00000287539	NA
TIMP2	NA
ENSG00000267601	NA
CEP295NL	NA
ENSG00000308391	NA
LGALS3BP	NA
CANT1	NA
C1QTNF1-AS1	NA
C1QTNF1	NA
ENGASE	NA
RBFOX3	NA
CBX2	cluster_19
CBX8	NA
LINC01977	NA
CBX4	cluster_13
LINC01979	NA
TBC1D16	NA
ENSG00000262172	NA
CCDC40	NA
ENSG00000289689	NA
GAA	NA
ENSG00000275479	NA
EIF4A3	NA
ENSG00000279259	NA
CARD14	NA
ENSG00000262580	NA
SGSH	NA
SLC26A11	NA
RNF213	NA
ENSG00000276863	NA
ENSG00000280248	NA
RNF213-AS1	NA
ENDOV	NA
ENSG00000296743	NA
NPTX1	cluster_5
RPTOR	NA
ENSG00000289764	NA
CHMP6	NA
ENSG00000280351	NA
ENSG00000304215	NA
ENSG00000262873	NA
BAIAP2-DT	NA
ENSG00000304189	NA
BAIAP2	NA
AATK	NA
CEP131	NA
TEPSIN	NA
ENSG00000260005	NA
NDUFAF8	NA
SLC38A10	NA
ENSG00000276101	NA
ENSG00000279187	NA
TMEM105	NA
RENO1	NA
ENSG00000307306	NA
LINC03048	NA
ENSG00000262877	cluster_11
BAHCC1	NA
ENSG00000279692	NA
ACTG1	NA
ENSG00000229848	NA
ENSG00000289182	NA
FSCN2	NA
FAAP100	NA
NPLOC4	NA
TSPAN10	cluster_8
PDE6G	NA
OXLD1	NA
CCDC137	NA
ARL16	NA
HGS	NA
ENSG00000275902	NA
ENSG00000262049	NA
MRPL12	NA
ENSG00000262660	NA
SLC25A10	cluster_5
ENSG00000303104	NA
GCGR	NA
MCRIP1	NA
PPP1R27	NA
P4HB	NA
ENSG00000262831	NA
ENSG00000293751	NA
ENSG00000278876	NA
ARHGDIA	cluster_5
ENSG00000262413	NA
ENSG00000263731	NA
ALYREF	NA
ANAPC11	NA
NPB	NA
PCYT2	cluster_8
SIRT7	NA
MAFG	NA
ENSG00000293667	NA
MILIP	NA
PYCR1	NA
PYCR1-AS1	NA
ENSG00000235296	NA
NOTUM	NA
ASPSCR1	NA
CENPX	NA
LRRC45	NA
RAC3	NA
DCXR	NA
RFNG	NA
GPS1	NA
DUS1L	NA
FASN	cluster_8
CCDC57	NA
ENSG00000264548	NA
SLC16A3	cluster_8
CSNK1D	NA
ENSG00000275888	NA
ENSG00000280407	NA
ENSG00000287737	NA
ENSG00000299653	NA
ENSG00000260563	NA
CD7	cluster_11
SECTM1	NA
TEX19	NA
OGFOD3	NA
ENSG00000264812	NA
HEXD	NA
HEXD-IT1	NA
CYBC1	NA
NARF-AS2	NA
NARF	NA
ENSG00000279744	NA
NARF-IT1	NA
FOXK2	NA
ENSG00000262652	NA
ENSG00000261845	NA
WDR45B	NA
RAB40B	NA
FN3KRP	NA
FN3K	NA
ENSG00000262410	NA
TBCD	NA
ZNF750	NA
ENSG00000262663	NA
B3GNTL1	NA
METRNL	NA
ENSG00000274370	NA
ENSG00000261888	NA
RPL23AP87	NA
TUBB8B	NA
ROCK1P1	NA
USP14	NA
THOC1	NA
THOC1-DT	NA
COLEC12	NA
ENSG00000288533	NA
TYMSOS	NA
TYMS	cluster_15
ENOSF1	NA
YES1	NA
ENSG00000264635	NA
ENSG00000273355	NA
ENSG00000286975	NA
METTL4	NA
ENSG00000266783	NA
NDC80	cluster_15
ENSG00000293256	NA
SMCHD1	NA
EMILIN2	NA
LPIN2	NA
ENSG00000293203	NA
MYOM1	cluster_4
ENSG00000272688	NA
MYL12A	NA
MYL12-AS1	NA
MYL12B	NA
TGIF1	NA
GAPLINC	NA
DLGAP1	NA
DLGAP1-AS1	NA
DLGAP1-AS2	NA
ENSG00000266401	NA
LINC00526	NA
LINC00667	NA
ZBTB14	cluster_13
EPB41L3	NA
TMEM200C	cluster_19
ENSG00000264449	NA
ENSG00000266846	NA
L3MBTL4	NA
ENSG00000293300	NA
ARHGAP28-AS1	NA
ARHGAP28	cluster_13
LAMA1	NA
PTPRM	NA
ENSG00000273368	NA
ENSG00000265413	NA
RAB12	NA
GACAT2	NA
MTCL1	NA
ENSG00000272788	NA
ENSG00000305251	NA
ENSG00000288939	NA
NDUFV2	NA
ENSG00000265257	NA
NDUFV2-AS1	NA
ANKRD12	NA
ENSG00000273284	NA
TWSG1-DT	cluster_13
TWSG1	NA
ENSG00000287509	NA
ENSG00000273335	NA
RALBP1	NA
ENSG00000266805	NA
PPP4R1	NA
PPP4R1-AS1	NA
RAB31	NA
TXNDC2	NA
ENSG00000272799	NA
VAPA	NA
ENSG00000305350	NA
ENSG00000294986	NA
ENSG00000305719	NA
ENSG00000301982	NA
APCDD1	cluster_19
NAPG	NA
ENSG00000309112	NA
ENSG00000265728	NA
PIEZO2	cluster_13
ENSG00000297044	NA
ENSG00000264843	NA
ENSG00000291183	NA
GNAL	cluster_4
CHMP1B	NA
MPPE1	NA
ENSG00000267079	NA
IMPA2	cluster_13
ENSG00000293189	NA
ENSG00000267247	NA
ENSG00000289550	NA
ENSG00000267069	NA
TUBB6	cluster_5
AFG3L2	NA
PRELID3A	NA
ENSG00000267108	NA
ENSG00000267199	NA
SPIRE1	NA
PSMG2	NA
CEP76	NA
ENSG00000267249	NA
PTPN2	NA
SEH1L	NA
CEP192	NA
LDLRAD4	cluster_4
FAM210A	NA
RNMT	NA
ENSG00000288839	NA
ZNF519	cluster_19
ANKRD20A5P	NA
ANKRD30B	NA
LINC01444	NA
ROCK1	NA
ENSG00000308413	NA
ENSG00000293575	NA
GREB1L	cluster_4
ESCO1	NA
SNRPD1	cluster_15
ABHD3	NA
ENSG00000264188	NA
MIB1	NA
GATA6-AS1	NA
GATA6	NA
CTAGE1	NA
ENSG00000266850	NA
RBBP8	NA
CABLES1	NA
TMEM241	NA
RIOK3	NA
RMC1	NA
NPC1	cluster_8
ANKRD29	cluster_4
LAMA3	cluster_8
LINC02958	NA
TTC39C-AS1	NA
TTC39C	NA
ENSG00000264924	NA
ENSG00000279332	NA
CABYR	NA
ENSG00000265750	NA
OSBPL1A	NA
IMPACT	NA
HRH4	NA
ENSG00000287611	NA
LINC01915	cluster_13
ENSG00000266573	cluster_13
LINC01894	NA
ZNF521	cluster_13
SS18	NA
TAF4B	NA
KCTD1	NA
ENSG00000277534	NA
CDH2	NA
ENSG00000302813	NA
DSC3	cluster_8
DSC2	NA
DSG2	cluster_4
B4GALT6	cluster_8
ENSG00000259985	NA
SLC25A52	NA
TRAPPC8	NA
ENSG00000276282	NA
ENSG00000263823	NA
RNF125	NA
ENSG00000263917	NA
RNF138	NA
GAREM1	NA
ENSG00000301917	cluster_19
WBP11P1	NA
CCDC178	NA
ASXL3	cluster_13
NOL4	NA
DTNA	NA
ENSG00000268873	NA
MAPRE2	NA
ENSG00000274400	NA
ZNF397	NA
ZSCAN30	NA
ENSG00000279989	NA
ZNF271P	NA
ENSG00000274184	NA
ENSG00000268573	NA
ENSG00000274918	NA
ZNF24	NA
ENSG00000308423	NA
ZNF396	NA
ENSG00000267140	NA
INO80C	NA
GALNT1	NA
ENSG00000266965	NA
ENSG00000267397	NA
ENSG00000278986	NA
C18orf21	NA
RPRD1A	NA
SLC39A6	NA
ENSG00000288917	NA
ELP2	NA
COSMOC	NA
MOCOS	cluster_19
ENSG00000274849	NA
FHOD3	cluster_13
TPGS2	NA
KIAA1328	NA
CELF4	NA
ENSG00000267707	NA
MIR924HG	NA
ENSG00000286559	cluster_4
LINC01902	NA
KC6	NA
PIK3C3	NA
ENSG00000276174	NA
LINC00907	NA
SETBP1-DT	NA
ENSG00000305992	NA
SETBP1	cluster_13
SLC14A2	NA
ENSG00000287943	NA
ENSG00000267193	NA
ENSG00000266968	NA
ENSG00000288545	NA
SLC14A1	cluster_11
EPG5	NA
SIGLEC15	NA
PSTPIP2	NA
ATP5F1A	NA
HAUS1	NA
ARK2N	NA
ARK2C	NA
LOXHD1	NA
ST8SIA5	cluster_4
ENSG00000274776	NA
PIAS2	NA
KATNAL2	NA
ENSG00000267724	NA
HDHD2	NA
ENSG00000267228	NA
IER3IP1	NA
SMAD2	NA
CTIF	NA
ENSG00000278983	NA
ENSG00000300561	NA
ENSG00000279250	NA
SMAD7	NA
DYM	NA
C18orf32	NA
RPL17-C18orf32	NA
ENSG00000263916	NA
RPL17	NA
LIPG	cluster_8
ACAA2	NA
ENSG00000266997	NA
SNHG22	NA
SCARNA17	NA
MYO5B	cluster_8
CFAP53	NA
ENSG00000277310	NA
MBD1	NA
CXXC1	NA
SKA1	cluster_15
MRO	NA
ENSG00000305450	NA
ME2	NA
ELAC1	NA
ENSG00000267699	NA
ENSG00000289868	NA
SMAD4	NA
MEX3C	NA
DCC	cluster_8
MBD2	NA
ENSG00000277324	NA
POLI	NA
C18orf54	NA
RAB27B	cluster_8
CCDC68	cluster_4
TCF4	cluster_19
LINC01415	NA
LINC01905	NA
LINC01539	NA
TXNL1	NA
WDR7	NA
WDR7-OT1	NA
ONECUT2	cluster_4
FECH	NA
NARS1	NA
ATP8B1-AS1	NA
ATP8B1	cluster_8
NEDD4L	NA
ENSG00000267504	NA
ALPK2	NA
ENSG00000274354	NA
ENSG00000267257	NA
MALT1-AS1	NA
MALT1	NA
ZNF532	NA
SEC11C	cluster_8
CPLX4	NA
ENSG00000267677	NA
LMAN1	NA
ENSG00000299960	NA
CCBE1	cluster_5
ENSG00000267774	NA
ENSG00000310295	NA
PMAIP1	NA
MC4R	NA
CDH20	NA
ENSG00000267175	cluster_8
RNF152	NA
PIGN	NA
RELCH	NA
TNFRSF11A	NA
ZCCHC2	NA
ENSG00000279236	NA
PHLPP1	NA
BCL2	NA
KDSR	NA
KDSR-DT	NA
VPS4B	NA
SERPINB5	NA
SERPINB7	cluster_8
SERPINB2	cluster_8
ENSG00000289724	cluster_8
HMSD	cluster_8
ENSG00000283667	NA
SERPINB8	cluster_8
CDH19	NA
ENSG00000260578	NA
DSEL	cluster_8
DSEL-AS1	NA
ENSG00000287907	NA
TMX3	NA
CCDC102B	NA
ENSG00000264705	NA
DOK6	NA
CD226	NA
RTTN	NA
SOCS6	NA
LINC01909	NA
LIVAR	NA
LINC01910	NA
CBLN2	NA
NETO1	NA
ENSG00000265579	NA
LINC02864	NA
ENSG00000302404	NA
ENSG00000289131	cluster_8
ENSG00000302392	NA
ENSG00000293599	NA
FBXO15	NA
TIMM21	NA
CYB5A	NA
ENSG00000286529	NA
CNDP2	NA
CNDP1	NA
ZNF407-AS1	NA
ZNF407	NA
ENSG00000302419	NA
PTGR3	NA
TSHZ1	NA
ENSG00000287281	NA
ENSG00000304765	NA
ZNF516	NA
ENSG00000280205	NA
ZNF516-AS1	NA
ENSG00000303238	NA
ZNF516-DT	NA
LINC00683	NA
ZNF236-DT	NA
ZNF236	NA
MBP	NA
ENSG00000279433	NA
ENSG00000278330	NA
SALL3	NA
ATP9B	NA
ENSG00000267655	NA
ENSG00000279077	NA
NFATC1	NA
ENSG00000279637	NA
ENSG00000267287	NA
CTDP1-DT	NA
CTDP1	NA
ENSG00000267780	NA
KCNG2	cluster_19
ENSG00000298279	NA
ENSG00000278075	NA
SLC66A2	NA
ENSG00000287879	NA
HSBP1L1	NA
TXNL4A	NA
ENSG00000267127	NA
RBFA	NA
RBFADN	NA
ADNP2	NA
PARD6G-AS1	NA
PARD6G	NA
ENSG00000278000	NA
ENSG00000267251	NA
WASH5P	NA
LINC01002	NA
ENSG00000282393	NA
PLPP2	NA
ENSG00000267124	NA
MIER2	NA
C2CD4C	NA
SHC2	cluster_11
CIMAP1D	NA
MADCAM1	NA
MADCAM1-AS1	cluster_4
TPGS1	NA
CDC34	NA
GZMM	NA
BSG-AS1	NA
BSG	NA
HCN2	NA
ENSG00000306481	NA
POLRMT	NA
ENSG00000301079	NA
ENSG00000261204	NA
FGF22	NA
RNF126	NA
ENSG00000267666	NA
FSTL3	NA
PALM	NA
MISP	cluster_13
LINC01836	NA
PTBP1	NA
PLPPR3	NA
AZU1	cluster_11
PRTN3	NA
ELANE	cluster_13
CFD	NA
MED16	NA
R3HDM4	NA
ENSG00000301022	NA
ARID3A	NA
ENSG00000267159	NA
ENSG00000275162	NA
ENSG00000294172	NA
WDR18	NA
GRIN3B	cluster_4
TMEM259	NA
ENSG00000274177	NA
CNN2	NA
ENSG00000279753	NA
ABCA7	cluster_4
ARHGAP45	cluster_13
POLR2E	NA
GPX4	NA
SBNO2	NA
ENSG00000306100	NA
STK11	NA
CBARP	NA
CBARP-DT	NA
ATP5F1D	NA
ENSG00000298805	NA
ENSG00000288704	NA
MIDN	NA
CIRBP	NA
CIRBP-AS1	NA
FAM174C	NA
EFNA2	cluster_11
PWWP3A	NA
NDUFS7	NA
ENSG00000280486	NA
ENSG00000248015	NA
GAMT	NA
DAZAP1	NA
RPS15	NA
ENSG00000268798	NA
APC2	cluster_4
ENSG00000267317	NA
C19orf25	NA
PCSK4	cluster_13
REEP6	NA
ADAMTSL5	NA
PLK5	NA
ENSG00000267092	NA
MEX3D	NA
MBD3	NA
ENSG00000267059	NA
UQCR11	NA
TCF3	NA
ATP8B3	NA
REXO1	NA
ENSG00000267244	NA
KLF16	NA
ENSG00000261526	NA
ABHD17A	NA
SCAMP4	NA
ADAT3	NA
CSNK1G2	NA
BTBD2	NA
ENSG00000267283	NA
ENSG00000279653	NA
MKNK2	NA
MOB3A	NA
IZUMO4	NA
AP3D1	NA
DOT1L	NA
ENSG00000267122	cluster_11
PLEKHJ1	NA
SF3A2	NA
AMH	cluster_11
JSRP1	NA
OAZ1	NA
ENSG00000273734	NA
PEAK3	NA
ENSG00000286880	NA
LSM7	NA
SPPL2B	NA
TMPRSS9	NA
TIMM13	NA
LMNB2	cluster_15
LINC01775	NA
GADD45B	NA
ENSG00000301105	NA
GNG7	NA
DIRAS1	NA
ENSG00000267001	NA
ENSG00000261342	NA
SLC39A3	NA
SGTA	NA
THOP1	NA
ZNF554	NA
ZNF555	NA
ENSG00000287766	cluster_11
ZNF556	NA
ZNF57	NA
ENSG00000253392	NA
ZNF77	NA
ENSG00000288906	NA
TLE6	NA
TLE2	cluster_13
ENSG00000267469	NA
TLE5	NA
GNA11	NA
ENSG00000267139	NA
ENSG00000267688	NA
GNA15	NA
GNA15-DT	NA
NCLN	NA
CELF5	NA
NFIC	NA
DOHH	NA
FZR1	NA
MFSD12	NA
TEKTIP1	NA
MFSD12-AS1	NA
HMG20B	NA
GIPC3	NA
TBXA2R	NA
CACTIN-AS1	NA
CACTIN	NA
PIP5K1C	NA
TJP3	NA
APBA3	NA
ENSG00000267138	NA
MRPL54	NA
ZFR2	NA
ATCAY	cluster_4
ENSG00000289254	NA
DAPK3	NA
EEF2	NA
PIAS4	NA
ZBTB7A	NA
ENSG00000268670	NA
ENSG00000296810	NA
ENSG00000299077	NA
MAP2K2	NA
SIRT6	NA
ANKRD24	cluster_4
EBI3	NA
YJU2	NA
FSD1	NA
STAP2	cluster_19
MPND	NA
ENSG00000269807	NA
ENSG00000269318	NA
SH3GL1	NA
ENSG00000267980	NA
CHAF1A	NA
UBXN6	NA
ENSG00000267030	NA
ENSG00000280239	NA
ENSG00000267769	NA
ENSG00000267011	NA
HDGFL2	NA
PLIN4	NA
SEMA6B	NA
TNFAIP8L1	cluster_19
MYDGF	NA
ENSG00000268565	NA
DPP9	NA
DPP9-AS1	NA
FEM1A	NA
ENSG00000269604	NA
TICAM1	NA
ENSG00000267484	NA
PLIN3	NA
UHRF1	cluster_15
KDM4B	NA
PTPRS	NA
ENSG00000274447	NA
TINCR	cluster_11
SAFB2	NA
SAFB	NA
RPL36	NA
MICOS13	NA
HSD11B1L	NA
LONP1	NA
PRR22	NA
ENSG00000267157	NA
DUS3L	NA
NRTN	NA
FUT3	NA
ENSG00000267740	NA
NDUFA11	NA
ENSG00000267314	NA
VMAC	NA
ENSG00000267571	NA
CAPS	NA
RANBP3	NA
RANBP3-DT	NA
ENSG00000308868	NA
RFX2	NA
ACSBG2	NA
MLLT1	NA
ACER1	NA
CLPP	NA
ALKBH7	NA
PSPN	NA
GTF2F1	NA
KHSRP	NA
SLC25A41	NA
SLC25A23	NA
DENND1C	NA
TUBB4A	NA
TNFSF9	cluster_4
CD70	NA
TNFSF14	NA
C3	cluster_11
ENSG00000276980	NA
GPR108	NA
TRIP10	NA
ZNF557	NA
ENSG00000301807	NA
INSR	NA
ARHGEF18	NA
PEX11G	NA
ENSG00000267952	cluster_19
ZNF358	NA
ENSG00000269371	NA
MCOLN1	cluster_8
ENSG00000305109	NA
ENSG00000268614	NA
PNPLA6	NA
ENSG00000307753	NA
CAMSAP3	NA
XAB2	NA
PET100	NA
ENSG00000268400	NA
STXBP2	cluster_4
ENSG00000269711	NA
TRAPPC5	NA
ENSG00000288669	cluster_4
CD209	cluster_4
EVI5L	NA
PRR36	NA
LRRC8E	NA
ENSG00000214248	NA
MAP2K7	NA
TGFBR3L	NA
ENSG00000260500	NA
SNAPC2	NA
CTXN1	NA
ENSG00000269139	NA
TIMM44	NA
ENSG00000286138	NA
ELAVL1	NA
ENSG00000267939	NA
CCL25	NA
CERS4	NA
CD320	NA
ENSG00000167774	NA
ENSG00000305962	NA
NDUFA7	NA
RPS28	NA
KANK3	cluster_11
ANGPTL4	cluster_4
RAB11B-AS1	NA
RAB11B	NA
MARCHF2	NA
ENSG00000279827	NA
HNRNPM	NA
PRAM1	NA
ZNF414	NA
MYO1F	NA
ENSG00000308303	NA
ADAMTS10	cluster_13
NFILZ	NA
ZNF558	NA
ZNF317	NA
OR7D2	NA
ZNF699	NA
ZNF559	NA
ZNF559-ZNF177	NA
ENSG00000283108	NA
ZNF177	NA
ZNF266	NA
ENSG00000287275	NA
ZNF560	NA
ENSG00000287960	NA
ZNF426	NA
ZNF426-DT	NA
ZNF121	NA
ZNF561	NA
ZNF561-AS1	NA
ZNF562	NA
ENSG00000291231	NA
ZNF846	NA
FBXL12	NA
ENSG00000295613	NA
UBL5	NA
PIN1	NA
OLFM2	cluster_13
COL5A3	cluster_19
SHFL	NA
ANGPTL6	NA
PPAN-P2RY11	NA
PPAN	NA
P2RY11	NA
EIF3G	NA
DNMT1	NA
S1PR2	cluster_19
LIMASI	NA
MRPL4	NA
ENSG00000294658	NA
ICAM1	NA
ICAM4-AS1	NA
ICAM4	cluster_13
ENSG00000294674	NA
ICAM5	NA
ZGLP1	NA
ENSG00000167807	NA
FDX2	NA
ENSG00000267303	NA
RAVER1	NA
ENSG00000274425	cluster_8
ICAM3	NA
TYK2	NA
CDC37	NA
ENSG00000305060	NA
PDE4A	NA
KEAP1	NA
